Text,Label
ما في مشكلة على قولة جبران باسيل من حق اسرائيل الدفاع عن نفسها ولا مشكلة ايديولوجية مع اسرائيل   ♂   ♂ ,Non_HS
هل بدأ مشوار الرئاسة خارجيا عند جبران باسيل وبدأ تقديم اوراق اعتماد,Non_HS
كلما شوف سكارليت بمقابلة بحسها بدا الصرفة تخلّص لأن تاركة الطبخة عالنار,Non_HS
اختنق هو وعم يحضر السيد عم يشيد بالوزير باسيل يلي…,Non_HS
وين خطاباتك عن خلدة واميرها وعضلاته وما تركت كلمة قبيحة ما قلت عن تاريخه بدك نذكرك وهلق عم تتقاوى بعضلت… ,Non_HS
عزيزي نهاد قبل أن تقوم بكتابة معلقة المدح بعثمان عليك حثه للإجابة على فضائح جريدة الأخبار ومع الحكومة الجديدة يجب أ… ,Non_HS
والسارق الأكبر تبع معامل الكهرباء؟,Non_HS
هل اصبح جميل السيد أقرب الى جبران باسيل من المقاومة؟؟؟,Non_HS
خابي لفرد المي يا ولد تما تئذي حالك يلا شراب حليب ونام ,Non_HS
لول شو بس بداريا معتدين روح فرجي اصحابوا كيف معتدين على نهر العاصي و الليطاني ,Non_HS
وهاب ما بيهاب تعلمنا من الوئام أن الشجاعة التي نريدها ونكافئ عليها ليست شجاعة الموت بطريقة مشرّفة بل شجاعة الحياة برجولة ,Non_HS
رحم الله وسام الحسن فعلا ,Non_HS
مافي حي بينطر حي يمكن انت تموت قبل شو بعرفك   ,Non_HS
للأسف أصبح لقب د يرمز للغباء عند كثير من حامليه وهاب يشتم في العام مرة السعودية… ,Non_HS
رجل في زمان قلة الرجال فيه ,Non_HS
الوزير جبران باسيل ردا على سؤال إن كانت التوترات على الحدود الجنوبية للبنان مع إسرائيل تبقيه مستيقظا في الليل قال…,Non_HS
خفف كوبي بايست ,Non_HS
لعمي ,Non_HS
هدول بيفهموا شو يعني حرية؟؟؟,Non_HS
وهاب آن الأوان لوضع حد لهذا الصندوق الأسود المسمى دولة قطر ,Non_HS
ماذا عن الفرن المخالف للقوانين عمار بلا رخصة على الأملاك العامة في خلدة والذي يملكه عباس إبراهيم؟ الي… ,Non_HS
و انت يا ابو امارات بنفس الزورق معهم ,Non_HS
خيّ نحنا ما منستاهلك و مش مقدرينك محلك مش بالجاهلية محلك بسوريا ,Non_HS
يسعد صباحك ريس الله يطولنا بعمرك يا صاحب صوت الحق ,Non_HS
وزير الأوقاف السعودي على حق فالربيع العربي كان مؤامرة كبرى نفذها تنظيم الإخوان المسلمين لتخريب الأمة وهذا الموقف قد يكون مق… ,Non_HS
يا ريييييت بعد ما خطرت ببال حدا هيدي  ,Non_HS
معقول ولا مخامي كفوء ينجح بالامتحان ويطلعلنا كاتب عدل واحد وين العدل وييييين ,Non_HS
جبران باسيل وزير خارجية لبنان,Non_HS
يا غايظهن يا جبران باسيل انت حبيب القلب,Non_HS
دغري بدكم تفوتو بخصوصيات الناس طيب ما اموال كتار معروفة و مش معروفة منوين جابتهن بتفتح… ,Non_HS
"يا ريت لو بتسمي بعد ، بس ما بعتقد بتقدري لأنو عندكن خطوط حمر ممنوع تتجاوزوها",Non_HS
إنت بهمك الهلال الخصيب أكثر من خصوبة وأمن وأمان ومستقبل لبنان هلال ولا أجمل من هيك ونحن أيضاً معه… ,Non_HS
لا شمعون ولا بشير جبران باسيل هو جبران باسيل,Non_HS
"يا قرة عيني نظامك الي عم تطالبوا يمنع التطبيع مع إسرائيل أزنخ بمليون مرة من إسرائيل،حاول ترتب مطالبك وفق نظام الأولويات تقبشني ضد التطبيع مع الحكام العرب",Non_HS
صار الك كلمة يا وهاب ,Non_HS
لاول مرة بتفق معو لانو كلامو صح مية بالمية     ,Non_HS
"“وجبران باسيل إن ذبح ، فهو بذكائه وحنكته ووفائه المطلق للبنان الموحّد بجميع طوائفه…",Non_HS
نابوليون رغم قصر قامته احتل نصف العالم,Non_HS
صرت منبهك الف مرة ما تقل بالعشا ويطلعلك اللواء عثمان يكوبسك بلش باللبنه والله رح تنفعك تعود عليها من هل… ,Non_HS
عم ينكت ولله مش عجبيك ؟؟؟ ,Non_HS
متل ما انت عامل لفيصل القاسم نحنا عاملينلك ههههه ,Non_HS
نحنا مين؟ نحنا وطن بلا روح يا اهلا و سهلا بالجميع و كل من يسند لبنان ,Non_HS
يسألونك عن لبنان قل هي دويلة يحكمها حزب الله بأوامر إيرانية ,Non_HS
وقاتلة كمال جنبلاط وقاتلة الحريري وجبران التويني وسمير قصير وسليم اللوزي والشيخ حسن خالد وكتار من ال… ,Non_HS
بتجيب كبريت النسر المفشفش يلي كان تقليد الكبريت أبو تلت نجوم الباكستاني 😂,Non_HS
وزير الخارجية اللبناني جبران باسيل قال في سلسلة تغريداته عقب اختتام القمة العربية التنموية الاقتصادية والاجتماعية لمسنا تج…,Non_HS
هو المهم يحكي ويتفلسف ويرمي الفتن بين الناس انسان حقوووود ,Non_HS
"يا ريت بيمنعوا الأرغيلة بلبنان، لأن غير هيك ما منعمل ثورة ",Non_HS
نشالله حنخليك تعرف شو هيي الشوف ,Non_HS
"وصف جبران باسيل زيارة الأمير القطري بخرق الحصار اثار حفيظة دول مجلس التعاون الخليجي، وعلمت اللواء ان أعضاء في وفد عر…",Non_HS
لاء هودي ما بتفوت كرمالن على ما الن اعتبار بالدولة ما بقدمو و بأخرو بشي بس جب… ,Non_HS
"انت بدك حبس، لا وطن و لا شي تاني ",Non_HS
تجلس المواطنين ع خازوق من قياس …,Non_HS
شكرا للمعلومة القيمة يعني المطلوب للقضاء ما عم يطلع من الجاهلية ,Non_HS
شوف ياخي شوف حابكينها كلهن من زمان,Non_HS
"جبران باسيل الذي تم طرده من السعودية في قمة سابقة ، بعد المقاطعة لم يشاهد تميم وهو في اسطنبول يتجول ولم يشاهده في احضان اردوغا…",Non_HS
"اصلاً جبران باسيل و عمّو عون ما بيقنعونا إلنا لحتى يقنعوكم الكم ،",Non_HS
اداي في كتير مشحرين وقلال عقل في لبنان بقصد الذين يمدحون ويمجدون شخص مخلوق من لحم ونسوا ان الله هو من ي… ,Non_HS
جبران باسيل ب سنين ما جاب كهربا,Non_HS
المال القطري,Non_HS
"ولك يا زلمي عنجد استحوا على حااكن شوي و احكوا قد حجمكن، اذا معلمك ذات نف… ",Non_HS
اذا فل الحريري جبران باسيل بيصير يتيم,Non_HS
استعملو الحكمۃ يا أهل التوحيد ,Non_HS
انت واشكالك عباد المال تبحثون عن الازمات لجل مصالح شخصيه ,Non_HS
جبران باسيل يقول سوريا يجب ان تكون في حضننا بدل أن نرميها في حضن الأرهاب,Non_HS
شكرا أستاذ وهاب دمشق رائعه وشاعرنا النواب ذلك الرائع الجميل وتحية لك ذكرتنا بهم ايها الرائع الجميل شكرا ,Non_HS
طلع مع انو حدا اتصل فيا وقلا انو الوزير جبران باسيل تلفن للرئيس الروسي وقلو يدق للزعماء المشاركين بالقمة ل…,Non_HS
جبران باسيل ما بينحب,Non_HS
رئيس جمهورية عاجز عن محاسبة أي شخص ,Non_HS
وهاب نتمنّى على علاء الخواجا الإسراع في تشكيل الحكومة ,Non_HS
و في رواية أدق ما أزنخ من خلف إلا أبو خلف,Non_HS
مين بيدفع اكتر بكون معو   ♀  ,Non_HS
دولة فاشلة بيد زعماء الحرب الملطخة يدهم بالدم ,Non_HS
يقول هتلر أعطوني واحد مثل جبران باسيل وسأجعل اوروبا تزحف تحت اقدامي من الجوع,Non_HS
إن الخوازيق قد تكالبت علينا,Non_HS
آخ يا جبران باسيل شو قاهر عالم     انت معلم منا وجر,Non_HS
انت لو بتهتم بمسرحياتك الكوميديه احله وتروك هيدي لامور للناس ل بتفهم السياسه ,Non_HS
هل تعتقد ان الحمار يستطيع القراءة او الفهم يارجل بيكفي لاحياة لمن تنادي ,Non_HS
السيد طلب نحب بعض لك يقبرني جبران باسيل انا ❤❤,Non_HS
وجعنا واحد واللعبه تدار من الخارج والها ناسها في الداخل النا الله ,Non_HS
